date,state,district,total_bio_updates,avg_updates,std_updates,upper_threshold,early_warning,severity_score
2025-05-31,ODISHA,KANDHAMAL,6437,6634.777777777777,1685.1681501987994,10005.114078175377,0,-0.11736382375518166
2025-05-31,ODISHA,KENDRAPARA,9026,8683.111111111111,1369.3551807734582,11421.821472658028,0,0.25040171732158883
2025-05-31,ODISHA,KENDUJHAR,14958,11327.111111111111,3291.2081537197114,17909.527418550533,0,1.1032085238319769
2025-05-31,ODISHA,KHORDA,11819,10479.777777777777,2314.438796867276,15108.65537151233,0,0.5786379938129864
2025-05-31,ODISHA,KHORDHA,372,999.4444444444445,441.9957893213212,1883.4360230870868,0,-1.4195710900501501
2025-05-31,ODISHA,KORAPUT,10227,11553.555555555555,4265.530363012058,20084.61628157967,0,-0.3109942826942678
2025-05-31,ODISHA,MALKANGIRI,5011,5335.0,1967.496632779838,9269.993265559675,0,-0.1646762665825896
2025-05-31,ODISHA,MAYURBHANJ,21017,17435.333333333332,3723.3590345278267,24882.051402388985,0,0.9619450161676049
2025-05-31,ODISHA,NABARANGAPUR,11396,10063.888888888889,3280.878634011187,16625.64615691126,0,0.40602267249443436
2025-05-31,ODISHA,NAYAGARH,7431,6760.444444444444,1500.467852963794,9761.380150372031,0,0.44689764877737503
2025-05-31,ODISHA,NUAPADA,4425,5216.777777777777,1248.5516386775696,7713.881055132917,0,-0.6341570130142201
2025-05-31,ODISHA,PURI,8458,7942.333333333333,1402.9875266729923,10748.308386679317,0,0.3675490030118125
2025-05-31,ODISHA,RAYAGADA,6385,6541.222222222223,1428.0682562274276,9397.358734677078,0,-0.10939408641077125
2025-05-31,ODISHA,SAMBALPUR,5966,5798.888888888889,863.8504564512951,7526.589801791479,0,0.19344912057765778
2025-05-31,ODISHA,SONAPUR,3164,2917.222222222222,405.5584969451934,3728.339216112609,0,0.6084887374733688
2025-05-31,ODISHA,SUBARNAPUR,794,719.4444444444445,227.16519931049697,1173.7748430654383,0,0.32819972329322555
2025-05-31,ODISHA,SUNDARGARH,1811,1670.111111111111,326.9768510324716,2324.0648131760545,0,0.4308833742939724
2025-05-31,ODISHA,SUNDERGARH,13102,10473.111111111111,2860.718154784059,16194.54742067923,0,0.9189611652208813
2025-05-31,ORISSA,BALANGIR,1337,1341.4444444444443,423.0103754966038,2187.465195437652,0,-0.010506703149365249
2025-05-31,ORISSA,BALESHWAR,440,419.1111111111111,136.6761175594007,692.4633462299125,0,0.15283495947864054
2025-05-31,ORISSA,BARGARH,114,126.875,27.346650356383428,181.56830071276687,0,-0.4708072042539805
2025-05-31,ORISSA,BHADRAK,495,622.7777777777778,161.426281764911,945.6303413075998,0,-0.7915549833692118
2025-05-31,ORISSA,CUTTACK,678,700.7777777777778,176.0658809776739,1052.9095397331257,0,-0.12937076537086803
2025-05-31,ORISSA,DHENKANAL,136,174.66666666666666,74.22769025101077,323.1220471686882,0,-0.520919707132341
2025-05-31,ORISSA,GANJAM,919,779.0,147.82591112521513,1074.6518222504303,0,0.9470599500070983
2025-05-31,ORISSA,JAJAPUR,105,94.875,19.48213467329932,133.83926934659866,0,0.5197069094218165
2025-05-31,ORISSA,KENDUJHAR,68,57.8,14.855975228843107,87.51195045768621,0,0.686592421088354
2025-05-31,ORISSA,KHORDHA,1362,1514.3333333333333,406.0671126796653,2326.4675586926637,0,-0.37514324252480075
2025-05-31,ORISSA,KORAPUT,89,136.55555555555554,68.05900218029778,272.67355991615113,0,-0.6987401230122982
2025-05-31,ORISSA,NAYAGARH,46,169.71428571428572,95.82573468839897,361.36575509108366,0,-1.291034043376482
2025-05-31,ORISSA,PURI,368,382.44444444444446,122.48072410701114,627.4058926584668,0,-0.11793238935968714
2025-05-31,ORISSA,RAYAGADA,90,158.66666666666666,59.61962764056817,277.905921947803,0,-1.1517459833972936
2025-05-31,PONDICHERRY,PONDICHERRY,2310,2746.4444444444443,814.2875891095098,4375.019622663463,0,-0.5359831714022955
2025-05-31,PUDUCHERRY,KARAIKAL,1420,1501.4444444444443,473.6963983162399,2448.8372410769243,0,-0.1719338477850786
2025-05-31,PUDUCHERRY,PUDUCHERRY,2889,3183.777777777778,913.1501489045734,5010.078075586925,0,-0.3228141375560164
2025-05-31,PUNJAB,AMRITSAR,17489,17223.11111111111,5554.251219661488,28331.613550434085,0,0.04787123923161248
2025-05-31,PUNJAB,BARNALA,3838,3948.777777777778,889.735744164774,5728.249266107326,0,-0.1245063812534235
2025-05-31,PUNJAB,BATHINDA,9469,10748.888888888889,2642.8690113418625,16034.626911572614,0,-0.4842801074878287
2025-05-31,PUNJAB,FARIDKOT,4584,4379.111111111111,1161.4063075044457,6701.923726120003,0,0.17641447920938244
2025-05-31,PUNJAB,FATEHGARH SAHIB,3814,4155.444444444444,1020.0768489568703,6195.598142358185,0,-0.33472423650591143
2025-05-31,PUNJAB,FAZILKA,6515,6821.666666666667,1893.8860182175692,10609.438703101805,0,-0.1619245634197597
2025-05-31,PUNJAB,FEROZEPUR,5190,6147.777777777777,2154.328536793876,10456.43485136553,0,-0.44458296931960317
2025-05-31,PUNJAB,FIROZPUR,411,1275.5555555555557,492.8098292219604,2261.1752139994765,0,-1.7543391066702159
2025-05-31,PUNJAB,GURDASPUR,12565,13248.333333333334,5090.307308994222,23428.947951321778,0,-0.13424205884896795
2025-05-31,PUNJAB,HOSHIARPUR,10435,10307.111111111111,3533.897120900821,17374.905352912752,0,0.036189194114481946
2025-05-31,PUNJAB,JALANDHAR,16526,15696.666666666666,5367.016349891251,26430.699366449167,0,0.15452409295345976
2025-05-31,PUNJAB,KAPURTHALA,6905,6011.444444444444,2174.5504771740248,10360.545398792494,0,0.41091506724497445
2025-05-31,PUNJAB,LUDHIANA,23363,21214.11111111111,6619.161756681212,34452.434624473535,0,0.3246466800301197
2025-05-31,PUNJAB,MALERKOTLA,1942,1531.888888888889,603.796001238093,2739.480891365075,0,0.6792213102938276
2025-05-31,PUNJAB,MANSA,7009,6559.888888888889,1921.965559293691,10403.820007476272,0,0.23367281944227788
2025-05-31,PUNJAB,MOGA,7616,6816.0,1891.265845934939,10598.531691869877,0,0.42299711683553587
2025-05-31,PUNJAB,MUKTSAR,829,986.5555555555555,197.63673185361515,1381.8290192627858,0,-0.7971977378792785
2025-05-31,PUNJAB,PATHANKOT,2507,2955.1111111111113,964.0525717569096,4883.216254624931,0,-0.4648202019672685
2025-05-31,PUNJAB,PATIALA,15095,13256.777777777777,4628.979471162564,22514.736720102905,0,0.39711176808493276
2025-05-31,PUNJAB,RUPNAGAR,5129,5050.333333333333,1730.8412694409617,8512.015872215256,0,0.045449960117992357
2025-05-31,PUNJAB,SANGRUR,9053,9163.333333333334,2329.818286905655,13822.969907144645,0,-0.047357055249091125
2025-05-31,PUNJAB,SAS NAGAR (MOHALI),6184,6426.777777777777,3030.332893337701,12487.44356445318,0,-0.08011587714060502
2025-05-31,PUNJAB,SHAHEED BHAGAT SINGH NAGAR,3664,3388.8888888888887,1002.5761123780634,5394.041113645016,0,0.27440421501621526
2025-05-31,PUNJAB,SRI MUKTSAR SAHIB,5158,6247.0,2099.247543764194,10445.495087528387,0,-0.518757305795055
2025-05-31,PUNJAB,TARN TARAN,9218,8966.888888888889,3459.9978845529818,15886.884657994851,0,0.07257551001177964
2025-05-31,RAJASTHAN,AJMER,11234,15762.0,5777.077288733465,27316.15457746693,0,-0.783787332883804
2025-05-31,RAJASTHAN,ALWAR,17943,24827.666666666668,9733.394667329585,44294.45600132584,0,-0.7073243099630231
2025-05-31,RAJASTHAN,BANSWARA,5917,10412.333333333334,4996.896787006913,20406.12690734716,0,-0.8996250122720646
2025-05-31,RAJASTHAN,BARAN,5420,8917.333333333334,4517.782309939247,17952.89795321183,0,-0.7741261294593816
2025-05-31,RAJASTHAN,BARMER,13378,21862.777777777777,9276.783558671856,40416.34489512149,0,-0.9146249585446329
2025-05-31,RAJASTHAN,BHARATPUR,10965,15683.888888888889,6901.847876555315,29487.58464199952,0,-0.6837138362493245
2025-05-31,RAJASTHAN,BHILWARA,7455,13335.444444444445,5820.142075394532,24975.728595233508,0,-1.010360978867655
2025-05-31,RAJASTHAN,BIKANER,10341,14541.222222222223,5152.930325983891,24847.082874190004,0,-0.8151133348421978
2025-05-31,RAJASTHAN,BUNDI,4695,6984.111111111111,3066.1722654004802,13116.45564191207,0,-0.7465696356796591
2025-05-31,RAJASTHAN,CHITTAURGARH,140,248.66666666666666,122.09217829164979,492.85102324996626,0,-0.8900379056804711
2025-05-31,RAJASTHAN,CHITTORGARH,4549,6955.333333333333,3252.645807646446,13460.624948626224,0,-0.7398079826818006
2025-05-31,RAJASTHAN,CHURU,10876,14802.666666666666,5032.378960293035,24867.424587252735,0,-0.780280399717357
2025-05-31,RAJASTHAN,DAUSA,8377,11814.444444444445,4454.709393190287,20723.86323082502,0,-0.7716428033889509
2025-05-31,RAJASTHAN,DHOLPUR,6055,8268.555555555555,4148.311406798889,16565.178369153335,0,-0.5336039989494618
2025-05-31,RAJASTHAN,DUNGARPUR,5228,9617.555555555555,4406.568282436773,18430.6921204291,0,-0.9961392344811663
2025-05-31,RAJASTHAN,GANGANAGAR,9470,11392.0,3871.969137273695,19135.938274547392,0,-0.49638825410506904
2025-05-31,RAJASTHAN,HANUMANGARH,8445,10737.0,3769.742862583601,18276.4857251672,0,-0.6079990289919066
2025-05-31,RAJASTHAN,JAIPUR,35642,39542.666666666664,10728.902483478914,61000.47163362449,0,-0.3635662336080669
2025-05-31,RAJASTHAN,JAISALMER,3172,4997.444444444444,1942.1771360454684,8881.79871653538,0,-0.9398959603454567
2025-05-31,RAJASTHAN,JALOR,7656,11087.333333333334,4202.052831652643,19491.438996638622,0,-0.8165850051875264
2025-05-31,RAJASTHAN,JHALAWAR,4753,8901.333333333334,4922.743899493452,18746.821132320238,0,-0.8426872122598528
2025-05-31,RAJASTHAN,JHUNJHUNU,77,215.66666666666666,162.87264963768473,541.4119659420361,0,-0.8513809223042357
2025-05-31,RAJASTHAN,JHUNJHUNUN,10183,12265.777777777777,3585.8881318920767,19437.554041561933,0,-0.5808262001410539
2025-05-31,RAJASTHAN,JODHPUR,18146,24337.0,8873.232542315118,42083.46508463024,0,-0.6977164151256092
2025-05-31,RAJASTHAN,KARAULI,7250,8996.777777777777,3387.2601678118035,15771.298113401384,0,-0.5156904669965784
2025-05-31,RAJASTHAN,KOTA,7481,10372.666666666666,3924.3005746247322,18221.26781591613,0,-0.7368616678764945
2025-05-31,RAJASTHAN,NAGAUR,18907,22818.666666666668,7920.334399506122,38659.335465678916,0,-0.49387645386671836
2025-05-31,RAJASTHAN,PALI,13454,17323.333333333332,6137.5957019015195,29598.524737136373,0,-0.6304314460032867
2025-05-31,RAJASTHAN,PRATAPGARH,3562,6254.111111111111,3331.455591946426,12917.022295003964,0,-0.8080885477264389
2025-05-31,RAJASTHAN,RAJSAMAND,4700,6884.666666666667,2774.628984206717,12433.9246350801,0,-0.7873725384914034
2025-05-31,RAJASTHAN,SAWAI MADHOPUR,6624,9046.888888888889,3180.0672730480264,15407.023434984942,0,-0.7618986269326943
2025-05-31,RAJASTHAN,SIKAR,16504,17957.0,5773.234188910061,29503.46837782012,0,-0.25167868692926076
2025-05-31,RAJASTHAN,SIROHI,5740,7794.444444444444,2789.9872809347676,13374.41900631398,0,-0.736363372866745
2025-05-31,RAJASTHAN,TONK,6732,8880.333333333334,3475.3397675623028,15831.01286845794,0,-0.6181649786835758
2025-05-31,RAJASTHAN,UDAIPUR,12990,19975.333333333332,7143.0614585064295,34261.45625034619,0,-0.9779186940936558
2025-05-31,SIKKIM,EAST,778,613.6666666666666,256.1464424894478,1125.9595516455622,0,0.641560084677355
2025-05-31,SIKKIM,EAST SIKKIM,474,454.3333333333333,120.81494112898454,695.9632155913024,0,0.1627833981698517
2025-05-31,SIKKIM,NORTH SIKKIM,81,102.0,46.11127844681819,194.22255689363638,0,-0.45542003404264886
2025-05-31,SIKKIM,SOUTH,433,338.8888888888889,196.268594306657,731.4260775022029,0,0.4795016311375245
2025-05-31,SIKKIM,SOUTH SIKKIM,295,228.11111111111111,118.34107955866853,464.79327022844814,0,0.5652212159829774
2025-05-31,SIKKIM,WEST,480,398.22222222222223,301.66321360822974,1001.5486494386817,0,0.27108965922501455
2025-05-31,SIKKIM,WEST SIKKIM,431,365.6666666666667,298.78420306301336,963.2350727926935,0,0.21866394763699928
2025-05-31,TAMIL NADU,ARIYALUR,8911,8608.111111111111,3321.9385321090926,15251.988175329298,0,0.09117835443408553
2025-05-31,TAMIL NADU,CHENGALPATTU,490,694.2222222222222,386.4307110523754,1467.083644326973,0,-0.528483415994705
2025-05-31,TAMIL NADU,CHENNAI,24563,25892.222222222223,5322.584188572731,36537.39059936769,0,-0.24973249367778586
2025-05-31,TAMIL NADU,COIMBATORE,29906,24413.555555555555,7103.7899587317315,38621.13547301902,0,0.7731710082015197
2025-05-31,TAMIL NADU,CUDDALORE,18333,18678.333333333332,5379.455293057096,29437.243919447523,0,-0.0641948514339418
2025-05-31,TAMIL NADU,DHARMAPURI,8892,11650.888888888889,4258.5798232639845,20168.048535416856,0,-0.6478424741077979
2025-05-31,TAMIL NADU,DINDIGUL,20177,20680.333333333332,5569.478162269784,31819.289657872898,0,-0.09037351770999741
2025-05-31,TAMIL NADU,ERODE,15404,16388.333333333332,2969.1871783368597,22326.707690007053,0,-0.3315160931971591
2025-05-31,TAMIL NADU,KALLAKURICHI,502,535.3333333333334,183.2927985492065,901.9189304317464,0,-0.18185839049418384
2025-05-31,TAMIL NADU,KANCHEEPURAM,25327,25991.0,6153.685867023113,38298.371734046224,0,-0.10790281050228755
2025-05-31,TAMIL NADU,KANNIYAKUMARI,8236,7714.666666666667,1244.0481300978672,10202.7629268624,0,0.4190620288077766
2025-05-31,TAMIL NADU,KANYAKUMARI,3693,3305.3333333333335,1068.0554760872676,5441.444285507869,0,0.36296491647311346
2025-05-31,TAMIL NADU,KARUR,6129,6423.0,1245.5168605843921,8914.033721168784,0,-0.2360465837949847
2025-05-31,TAMIL NADU,KRISHNAGIRI,11518,13422.555555555555,3412.313149137661,20247.181853830876,0,-0.558142079086986
2025-05-31,TAMIL NADU,MADURAI,23184,23755.333333333332,5409.875622414993,34575.08457816332,0,-0.10560932879234779
2025-05-31,TAMIL NADU,MAYILADUTHURAI,77,478.77777777777777,380.2754849374916,1239.328747652761,0,-1.0565439890079178
2025-05-31,TAMIL NADU,NAGAPATTINAM,8753,8964.111111111111,2506.3757920772996,13976.86269526571,0,-0.08422963219579341
2025-05-31,TAMIL NADU,NAMAKKAL,13060,13443.444444444445,3083.3692250163253,19610.182894477097,0,-0.12435891275473668
2025-05-31,TAMIL NADU,PERAMBALUR,6209,6337.444444444444,1486.7708390258997,9310.986122496244,0,-0.08639155481997372
2025-05-31,TAMIL NADU,PUDUKKOTTAI,14109,14478.444444444445,3680.8340464869884,21840.112537418423,0,-0.10036976396614387
2025-05-31,TAMIL NADU,RAMANATHAPURAM,11958,11157.666666666666,2255.126271409209,15667.919209485084,0,0.3548951309201912
2025-05-31,TAMIL NADU,SALEM,24829,26738.222222222223,8688.750870777942,44115.7239637781,0,-0.219734948166523
2025-05-31,TAMIL NADU,SIVAGANGA,9521,10576.666666666666,2571.551525830272,15719.76971832721,0,-0.4105174079005961
2025-05-31,TAMIL NADU,TENKASI,325,1133.6666666666667,703.6629164592945,2540.9924995852557,0,-1.1492245047326528
2025-05-31,TAMIL NADU,THANJAVUR,17995,18840.777777777777,5510.418717705983,29861.615213189743,0,-0.1534870254160793
2025-05-31,TAMIL NADU,THE NILGIRIS,4580,4900.444444444444,1825.7768970434963,8551.998238531436,0,-0.17551128232772806
2025-05-31,TAMIL NADU,THENI,9909,9635.777777777777,2752.508028043596,15140.79383386497,0,0.0992630064793748
2025-05-31,TAMIL NADU,THIRUVALLUR,226,321.8888888888889,179.28011911840952,680.449127125708,0,-0.5348551158957954
2025-05-31,TAMIL NADU,THIRUVARUR,6135,8088.777777777777,3141.7469176310883,14372.271613039953,0,-0.6218762456050875
2025-05-31,TAMIL NADU,THOOTHUKKUDI,12217,15540.111111111111,6074.3228109074935,27688.7567329261,0,-0.5470751579326493
2025-05-31,TAMIL NADU,TIRUCHIRAPPALLI,21084,21507.777777777777,4428.843606907388,30365.464991592555,0,-0.09568587545445
2025-05-31,TAMIL NADU,TIRUNELVELI,18355,23863.666666666668,6076.89402573387,36017.45471813441,0,-0.9064937850387179
2025-05-31,TAMIL NADU,TIRUPATTUR,911,1345.6666666666667,646.761548022144,2639.1897627109547,0,-0.6720663403628697
2025-05-31,TAMIL NADU,TIRUPPUR,17481,16530.222222222223,3705.4964842034924,23941.215190629206,0,0.25658579945519766
2025-05-31,TAMIL NADU,TIRUVALLUR,25421,26421.444444444445,6482.772711408119,39386.98986726068,0,-0.15432354163580406
2025-05-31,TAMIL NADU,TIRUVANNAMALAI,14899,15717.222222222223,4982.179236483212,25681.580695188648,0,-0.16422978447475206
2025-05-31,TAMIL NADU,VELLORE,18167,21311.444444444445,5788.311543773172,32888.06753199079,0,-0.5432403595876089
2025-05-31,TAMIL NADU,VILLUPURAM,11106,13473.444444444445,4543.303454291577,22560.0513530276,0,-0.5210843757768748
2025-05-31,TAMIL NADU,VILUPPURAM,7126,9496.222222222223,2569.430568130698,14635.083358483618,0,-0.9224698466736923
2025-05-31,TAMIL NADU,VIRUDHUNAGAR,12544,13477.111111111111,3777.522847199089,21032.15680550929,0,-0.24701666908592837
2025-05-31,TELANGANA,ADILABAD,6994,8920.333333333334,1934.21961007534,12788.772553484014,0,-0.995922760424449
2025-05-31,TELANGANA,BHADRADRI KOTHAGUDEM,1405,2400.3333333333335,883.8718798558987,4168.077093045131,0,-1.1261058938718662
2025-05-31,TELANGANA,HANUMAKONDA,1023,1001.8888888888889,243.7449714581023,1489.3788318050936,0,0.08661147339706209
2025-05-31,TELANGANA,HYDERABAD,21654,25393.444444444445,6133.898049183551,37661.240542811545,0,-0.6096358978353384
2025-05-31,TELANGANA,JAGITIAL,1082,1193.888888888889,349.18206012209606,1892.253009133081,0,-0.32043137854724124
2025-05-31,TELANGANA,JANGOAN,404,808.7777777777778,390.9049685594243,1590.5877148966265,0,-1.035488955971775
2025-05-31,TELANGANA,JAYASHANKAR BHUPALPALLY,482,507.55555555555554,109.46701684881057,726.4895892531767,0,-0.23345438919607517
2025-05-31,TELANGANA,JOGULAMBA GADWAL,956,1258.888888888889,236.40825093704137,1731.7053907629715,0,-1.2812111577677219
2025-05-31,TELANGANA,K.V. RANGAREDDY,23422,27620.11111111111,4333.42435160822,36286.95981432755,0,-0.9687745234442843
2025-05-31,TELANGANA,KAMAREDDY,1086,1693.4444444444443,521.7859022413099,2737.016248927064,0,-1.164164155902242
2025-05-31,TELANGANA,KARIMNAGAR,16371,15097.333333333334,1685.7751926042808,18468.883718541896,0,0.755537673264152
2025-05-31,TELANGANA,KHAMMAM,6468,6907.777777777777,1652.9534761887417,10213.68473015526,0,-0.2660557505779198
2025-05-31,TELANGANA,KOMARAM BHEEM,725,1075.2222222222222,235.02434862040238,1545.270919463027,0,-1.4901529321452591
2025-05-31,TELANGANA,MAHABUBABAD,877,1131.111111111111,270.39343762582536,1671.897986362762,0,-0.9397828340152027
2025-05-31,TELANGANA,MAHABUBNAGAR,18375,21672.11111111111,3159.5319845051595,27991.17508012143,0,-1.0435441474498943
2025-05-31,TELANGANA,MANCHERIAL,1155,1378.7777777777778,443.0453638674537,2264.8685055126853,0,-0.5050899885834843
2025-05-31,TELANGANA,MEDAK,11200,14074.0,3000.021583255694,20074.043166511387,0,-0.9579931077966004
2025-05-31,TELANGANA,MEDCHAL-MALKAJGIRI,3053,3347.777777777778,510.16633997593806,4368.110457729654,0,-0.5778071869494192
2025-05-31,TELANGANA,MULUGU,586,598.5555555555555,180.08130879627063,958.7181731480969,0,-0.06972159209349083
2025-05-31,TELANGANA,NAGARKURNOOL,961,1383.7777777777778,340.71570912484265,2065.209196027463,0,-1.2408520254722584
2025-05-31,TELANGANA,NALGONDA,15428,15332.111111111111,2641.781664163621,20615.674439438353,0,0.03629705292819752
2025-05-31,TELANGANA,NARAYANPET,406,698.5555555555555,225.36532070790702,1149.2861969713695,0,-1.2981391930071304
2025-05-31,TELANGANA,NIRMAL,871,1480.4444444444443,627.386067567473,2735.2165795793903,0,-0.9714025796068557
2025-05-31,TELANGANA,NIZAMABAD,10967,13021.777777777777,2447.1357123062144,17916.049202390204,0,-0.8396664588092364
2025-05-31,TELANGANA,PEDDAPALLI,641,714.1111111111111,199.70568622628426,1113.5224835636795,0,-0.36609428851349635
2025-05-31,TELANGANA,RAJANNA SIRCILLA,708,898.3333333333334,237.89913829183996,1374.1316099170133,0,-0.8000589438867333
2025-05-31,TELANGANA,RANGAREDDY,283,309.55555555555554,90.44627011534405,490.44809578624364,0,-0.29360586701574154
2025-05-31,TELANGANA,SANGAREDDY,1673,2453.222222222222,765.2479627182581,3983.7181476587384,0,-1.0195678528182859
2025-05-31,TELANGANA,SIDDIPET,827,1801.0,1100.1672600109493,4001.3345200218987,0,-0.885319928526419
2025-05-31,TELANGANA,SURYAPET,2029,2232.5555555555557,399.79123024120696,3032.1380160379695,0,-0.5091546291116591
2025-05-31,TELANGANA,VIKARABAD,1056,1580.3333333333333,448.4158226467929,2477.164978626919,0,-1.1693015876166772
2025-05-31,TELANGANA,WANAPARTHY,975,1108.2222222222222,159.80908749018138,1427.8403972025849,0,-0.8336335831365491
2025-05-31,TELANGANA,WARANGAL,10408,10178.888888888889,1526.6443138829393,13232.177516654767,0,0.15007497753578192
2025-05-31,TELANGANA,WARANGAL RURAL,536,796.5555555555555,246.3717268230626,1289.2990092016807,0,-1.057570845954574
2025-05-31,TELANGANA,WARANGAL URBAN,963,953.6666666666666,182.63077506269306,1318.9282167920528,0,0.05110493195973924
2025-05-31,TELANGANA,YADADRI.,1011,1408.2222222222222,377.9023609934772,2164.0269442091767,0,-1.051123949524831
2025-05-31,TRIPURA,DHALAI,3896,3885.3333333333335,1988.7107004287982,7862.75473419093,0,0.005363609027882542
2025-05-31,TRIPURA,DHALAI  *,61,71.88888888888889,28.02875507601276,127.9463990409144,0,-0.3884899225584117
2025-05-31,TRIPURA,GOMATI,1304,1633.5555555555557,905.2343772624732,3444.024310080502,0,-0.3640555019045646
2025-05-31,TRIPURA,KHOWAI,949,1018.4444444444445,561.3740088192343,2141.192462082913,0,-0.12370441693677695
2025-05-31,TRIPURA,NORTH TRIPURA,4112,5277.555555555556,2005.2211917336645,9287.997939022884,0,-0.5812603419315777
2025-05-31,TRIPURA,SEPAHIJALA,2042,2180.5555555555557,1020.7081011620206,4221.971757879597,0,-0.13574454381014286
2025-05-31,TRIPURA,SOUTH TRIPURA,5739,6395.111111111111,2679.5518955808843,11754.21490227288,0,-0.24485851988654125
2025-05-31,TRIPURA,UNAKOTI,1600,1748.111111111111,1255.8519463340856,4259.815003779282,0,-0.11793676121095098
2025-05-31,TRIPURA,WEST TRIPURA,10266,10251.111111111111,4505.887494280246,19262.886099671603,0,0.003304318829040578
2025-05-31,UTTAR PRADESH,AGRA,28578,26116.444444444445,7722.482229036062,41561.40890251657,0,0.31875185756986996
2025-05-31,UTTAR PRADESH,ALIGARH,25301,22166.666666666668,5435.271658344226,33037.20998335512,0,0.5766654420154889
2025-05-31,UTTAR PRADESH,ALLAHABAD,33500,28767.777777777777,7817.658693269003,44403.09516431578,0,0.6053247408072012
2025-05-31,UTTAR PRADESH,AMBEDKAR NAGAR,7750,9691.111111111111,2361.024642207512,14413.160395526134,0,-0.822147755855784
2025-05-31,UTTAR PRADESH,AMETHI,11717,10363.444444444445,2170.696611177568,14704.83766679958,0,0.6235581465349378
2025-05-31,UTTAR PRADESH,AMROHA,12576,10296.888888888889,2440.030350448763,15176.949589786414,0,0.9340503124036733
2025-05-31,UTTAR PRADESH,AURAIYA,7516,7020.111111111111,2061.3264809610123,11142.764073033137,0,0.24056785447092302
2025-05-31,UTTAR PRADESH,AYODHYA,876,821.2222222222222,281.3617679153379,1383.9457580528979,0,0.19468806364004837
2025-05-31,UTTAR PRADESH,AZAMGARH,17572,19266.444444444445,4641.686334488552,28549.81711342155,0,-0.3650493209449382
2025-05-31,UTTAR PRADESH,BAGHPAT,5714,6447.666666666667,1374.8700847716484,9197.406836209964,0,-0.5336261766060038
2025-05-31,UTTAR PRADESH,BAHRAICH,19040,20119.777777777777,5806.89856502113,31733.57490782004,0,-0.18594741507661386
2025-05-31,UTTAR PRADESH,BALLIA,15147,14778.333333333334,3172.5366034137414,21123.406540160817,0,0.11620564638087076
2025-05-31,UTTAR PRADESH,BALRAMPUR,9018,11345.777777777777,3192.801621529976,17731.38102083773,0,-0.729070594953631
2025-05-31,UTTAR PRADESH,BANDA,8617,10276.777777777777,3119.0483635949677,16514.874504967713,0,-0.5321423666110592
2025-05-31,UTTAR PRADESH,BARA BANKI,17228,18360.222222222223,4159.704790540362,26679.631803302946,0,-0.27218811892541594
2025-05-31,UTTAR PRADESH,BARABANKI,315,469.3333333333333,206.4830501518224,882.2994336369782,0,-0.7474382677893194
2025-05-31,UTTAR PRADESH,BAREILLY,26597,26089.777777777777,6146.078460648257,38381.93469907429,0,0.08252778181564631
2025-05-31,UTTAR PRADESH,BASTI,11861,12133.444444444445,3004.611793190225,18142.668030824894,0,-0.09067542271581457
2025-05-31,UTTAR PRADESH,BHADOHI,625,726.6666666666666,163.61234672236688,1053.8913601114004,0,-0.6213874973579125
2025-05-31,UTTAR PRADESH,BIJNOR,23040,24116.444444444445,5397.340806154247,34911.12605675294,0,-0.19943977656868428
2025-05-31,UTTAR PRADESH,BUDAUN,10276,12257.555555555555,3547.187164187672,19351.929883930898,0,-0.5586272908182851
2025-05-31,UTTAR PRADESH,BULANDSHAHR,23181,20092.444444444445,4620.034445518539,29332.513335481523,0,0.6685135342554582
2025-05-31,UTTAR PRADESH,CHANDAULI,8924,10060.444444444445,3032.147593336739,16124.739631117924,0,-0.3747985246304717
2025-05-31,UTTAR PRADESH,CHITRAKOOT,6965,6970.222222222223,1419.6639371500723,9809.550096522367,0,-0.0036784918497726033
2025-05-31,UTTAR PRADESH,DEORIA,15329,15401.444444444445,4558.012316545204,24517.469077534854,0,-0.015893867636442748
2025-05-31,UTTAR PRADESH,ETAH,13689,9714.333333333334,3619.7882534756095,16953.909840284552,0,1.09803844543954
2025-05-31,UTTAR PRADESH,ETAWAH,8891,8788.333333333334,2272.2603283954945,13332.853990124324,0,0.045182616350636993
2025-05-31,UTTAR PRADESH,FAIZABAD,10669,10546.222222222223,2821.9540560477667,16190.130334317757,0,0.04350807112350065
2025-05-31,UTTAR PRADESH,FARRUKHABAD,8629,8577.333333333334,2385.8974202593035,13349.128173851941,0,0.021655024322483587
2025-05-31,UTTAR PRADESH,FATEHPUR,12312,13101.555555555555,4211.223934651039,21524.003424857634,0,-0.1874883805296811
2025-05-31,UTTAR PRADESH,FIROZABAD,15812,12640.777777777777,3561.660103721921,19764.09798522162,0,0.8903775570578191
2025-05-31,UTTAR PRADESH,GAUTAM BUDDHA NAGAR,10762,9937.666666666666,2501.748938243004,14941.164543152674,0,0.32950282129919445
2025-05-31,UTTAR PRADESH,GHAZIABAD,24701,21335.777777777777,6082.099756206277,33499.977290190334,0,0.5532994125570356
2025-05-31,UTTAR PRADESH,GHAZIPUR,15490,16188.0,3654.942920210929,23497.88584042186,0,-0.1909742546566823
2025-05-31,UTTAR PRADESH,GONDA,14391,16897.222222222223,4460.757692863898,25818.737607950017,0,-0.5618377851438903
2025-05-31,UTTAR PRADESH,GORAKHPUR,17435,19796.0,5658.738264843144,31113.47652968629,0,-0.41723081886796637
2025-05-31,UTTAR PRADESH,HAMIRPUR,4461,6076.333333333333,2709.165784886558,11494.664903106448,0,-0.5962475025872116
